"ParticipantName","SegmentName","FixationPointX","FixationPointY","GazeStart","GazeEnd","hoge","piyo","ItemNo","Condition","AOI1","AOI2","AOI3","AOI4","AOI"
"P45","Segment 24",433,260,1629,1942,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",419,195,1965,2122,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",391,149,2145,2239,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",1176,205,2492,2618,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",1265,191,2642,2912,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",1256,235,2935,3255,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",383,213,3532,3722,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",401,135,3745,3988,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",400,205,4015,4275,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",419,722,4332,4472,"4","68","3","b","A","C","B","D",3
"P45","Segment 24",402,571,4502,4605,"4","68","3","b","A","C","B","D",3
"P45","Segment 24",424,207,4648,5015,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",1282,179,5088,5305,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",1253,216,5325,5711,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",468,675,5921,6098,"4","68","3","b","A","C","B","D",3
"P45","Segment 24",405,703,6121,6331,"4","68","3","b","A","C","B","D",3
"P45","Segment 24",465,264,6385,6721,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",370,203,6758,7001,"4","68","3","b","A","C","B","D",1
"P45","Segment 24",1231,146,7075,7191,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",1279,218,7404,7798,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",1268,194,7804,8274,"4","68","3","b","A","C","B","D",2
"P45","Segment 24",1282,218,8298,8581,"4","68","3","b","A","C","B","D",2
"P45","Segment 3",956,489,0,9,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",989,442,292,356,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",506,812,416,606,"4","11","19","b","D","A","B","C",3
"P45","Segment 3",698,233,669,769,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",416,178,812,1076,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",420,140,1092,1256,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",451,149,1276,1356,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",1378,302,1582,1716,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1358,354,1746,2019,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1331,336,2036,2362,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1328,374,2379,2825,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1311,322,2849,3129,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1336,334,3365,3559,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1401,665,3605,3825,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1350,377,3869,4102,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1328,322,4125,4362,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1318,360,4382,4775,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1262,208,4808,5025,"4","11","19","b","D","A","B","C",2
"P45","Segment 3",1370,541,5072,5208,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1399,649,5238,5428,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1315,686,5475,5608,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1392,643,5638,5982,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",454,183,6252,6345,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",411,131,6368,6545,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",424,833,6615,6852,"4","11","19","b","D","A","B","C",3
"P45","Segment 3",399,813,6872,7068,"4","11","19","b","D","A","B","C",3
"P45","Segment 3",639,822,7115,7355,"4","11","19","b","D","A","B","C",3
"P45","Segment 3",469,204,7415,7701,"4","11","19","b","D","A","B","C",1
"P45","Segment 3",1215,620,7771,7991,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1394,673,8025,8851,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1359,642,8865,9198,"4","11","19","b","D","A","B","C",4
"P45","Segment 3",1387,666,9221,9360,"4","11","19","b","D","A","B","C",4
"P45","Segment 4",958,513,0,189,"4","14","14","c","B","C","A","D",1
"P45","Segment 4",474,612,246,329,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",445,128,636,1329,"4","14","14","c","B","C","A","D",1
"P45","Segment 4",480,601,1386,1549,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",438,683,1576,1732,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",461,172,1949,2109,"4","14","14","c","B","C","A","D",1
"P45","Segment 4",435,123,2126,2692,"4","14","14","c","B","C","A","D",1
"P45","Segment 4",434,652,2862,3122,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",461,663,3142,3462,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",397,642,3485,3622,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",463,662,3649,4055,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",1416,304,4139,4302,"4","14","14","c","B","C","A","D",2
"P45","Segment 4",1610,154,4342,4485,"4","14","14","c","B","C","A","D",2
"P45","Segment 4",1562,254,4519,4728,"4","14","14","c","B","C","A","D",2
"P45","Segment 4",487,634,4962,5352,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",1513,178,5465,5655,"4","14","14","c","B","C","A","D",2
"P45","Segment 4",1504,683,5718,5852,"4","14","14","c","B","C","A","D",4
"P45","Segment 4",1597,757,5875,6272,"4","14","14","c","B","C","A","D",4
"P45","Segment 4",472,146,6602,6788,"4","14","14","c","B","C","A","D",1
"P45","Segment 4",436,681,6842,7031,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",483,668,7055,7171,"4","14","14","c","B","C","A","D",3
"P45","Segment 4",1562,720,7251,7711,"4","14","14","c","B","C","A","D",4
"P45","Segment 4",1517,749,7735,8108,"4","14","14","c","B","C","A","D",4
"P45","Segment 4",1387,712,8138,8325,"4","14","14","c","B","C","A","D",4
"P45","Segment 4",1576,754,8361,8471,"4","14","14","c","B","C","A","D",4
"P45","Segment 4",1580,181,8541,8571,"4","14","14","c","B","C","A","D",2
"P45","Segment 5",968,484,0,205,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",423,270,502,832,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",615,266,868,1178,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",610,220,1202,1385,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",359,164,1432,1785,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",392,289,1818,1902,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",401,268,2172,2452,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",352,143,2485,2675,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",411,276,2708,2838,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",1329,257,2908,3148,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1290,212,3175,3515,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",316,203,3791,3928,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",360,143,3955,4208,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",401,276,4238,4525,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",416,303,4541,4678,"4","17","5","d","A","D","B","C",1
"P45","Segment 5",492,700,4728,5025,"4","17","5","d","A","D","B","C",3
"P45","Segment 5",476,713,5031,5245,"4","17","5","d","A","D","B","C",3
"P45","Segment 5",519,697,5268,5345,"4","17","5","d","A","D","B","C",3
"P45","Segment 5",1291,193,5418,5688,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1337,775,5751,5888,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1297,846,5914,6158,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1240,820,6178,6988,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1315,811,7014,7254,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1262,826,7278,7444,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1324,187,7637,7827,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1287,198,7847,8357,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1284,828,8421,9264,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1226,832,9287,9487,"4","17","5","d","A","D","B","C",4
"P45","Segment 5",1336,249,9547,9761,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1277,215,9784,10357,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1306,214,10377,10977,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1250,232,11004,11184,"4","17","5","d","A","D","B","C",2
"P45","Segment 5",1453,382,11227,11407,"4","17","5","d","A","D","B","C",2
"P45","Segment 6",955,518,0,224,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",384,341,474,571,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",329,363,594,817,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",351,340,831,1467,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",328,355,1487,1687,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",352,351,1914,2440,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",560,299,2480,2687,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",607,293,2707,2830,"4","20","1","d","A","B","C","D",1
"P45","Segment 6",1347,303,3120,3250,"4","20","1","d","A","B","C","D",2
"P45","Segment 6",1307,317,3267,5387,"4","20","1","d","A","B","C","D",2
"P45","Segment 6",1351,813,5577,5820,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",461,796,5897,6087,"4","20","1","d","A","B","C","D",3
"P45","Segment 6",405,813,6110,6367,"4","20","1","d","A","B","C","D",3
"P45","Segment 6",445,774,6390,6577,"4","20","1","d","A","B","C","D",3
"P45","Segment 6",393,807,6603,6856,"4","20","1","d","A","B","C","D",3
"P45","Segment 6",1398,306,7253,7416,"4","20","1","d","A","B","C","D",2
"P45","Segment 6",1423,730,7473,7593,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",1334,802,7620,8203,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",1364,788,8226,8320,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",382,803,8403,9050,"4","20","1","d","A","B","C","D",3
"P45","Segment 6",510,744,9079,9179,"4","20","1","d","A","B","C","D",3
"P45","Segment 6",1353,792,9253,9883,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",1434,806,9909,10103,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",1659,845,10489,10766,"4","20","1","d","A","B","C","D",4
"P45","Segment 6",1335,805,10813,11059,"4","20","1","d","A","B","C","D",4
"P45","Segment 7",953,524,0,50,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",1000,384,247,350,"4","23","12","a","C","B","A","D",2
"P45","Segment 7",454,288,414,524,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",348,225,554,1363,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",578,119,1407,1673,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",324,219,1857,2457,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",588,719,2517,2673,"4","23","12","a","C","B","A","D",3
"P45","Segment 7",409,823,2710,2903,"4","23","12","a","C","B","A","D",3
"P45","Segment 7",344,874,2930,3036,"4","23","12","a","C","B","A","D",3
"P45","Segment 7",353,280,3276,3376,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",340,204,3403,4020,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",1300,373,4096,4326,"4","23","12","a","C","B","A","D",2
"P45","Segment 7",1252,366,4346,4506,"4","23","12","a","C","B","A","D",2
"P45","Segment 7",323,271,4583,4763,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",324,211,4790,4950,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",1300,710,5036,5206,"4","23","12","a","C","B","A","D",4
"P45","Segment 7",1245,741,5233,5713,"4","23","12","a","C","B","A","D",4
"P45","Segment 7",353,757,5936,6043,"4","23","12","a","C","B","A","D",3
"P45","Segment 7",396,828,6069,6193,"4","23","12","a","C","B","A","D",3
"P45","Segment 7",388,320,6269,6529,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",529,255,6563,6856,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",333,235,6893,7549,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",869,345,7643,7756,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",1337,335,7826,7932,"4","23","12","a","C","B","A","D",2
"P45","Segment 7",1245,371,7962,8096,"4","23","12","a","C","B","A","D",2
"P45","Segment 7",415,277,8166,8409,"4","23","12","a","C","B","A","D",1
"P45","Segment 7",316,235,8439,8709,"4","23","12","a","C","B","A","D",1
"P45","Segment 8",958,514,0,206,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",454,285,456,576,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",676,422,616,776,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",745,455,803,953,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",681,459,979,1143,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",648,259,1183,1479,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",482,411,1526,1706,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",574,895,1949,2076,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",381,712,2119,2439,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",399,948,2479,2602,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",375,927,2619,2726,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",687,917,2769,2996,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",1451,854,3059,3306,"4","26","9","d","C","A","D","B",4
"P45","Segment 8",1371,282,3509,3726,"4","26","9","d","C","A","D","B",2
"P45","Segment 8",1438,290,3756,3869,"4","26","9","d","C","A","D","B",2
"P45","Segment 8",1340,158,3902,4079,"4","26","9","d","C","A","D","B",2
"P45","Segment 8",1424,458,4126,4339,"4","26","9","d","C","A","D","B",2
"P45","Segment 8",1530,478,4369,4812,"4","26","9","d","C","A","D","B",2
"P45","Segment 8",1437,787,4865,5139,"4","26","9","d","C","A","D","B",4
"P45","Segment 8",463,402,5219,5425,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",687,474,5465,5679,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",452,732,5729,5869,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",450,757,5875,5955,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",497,825,5982,6152,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",670,894,6185,6312,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",687,914,6329,6529,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",669,438,6779,6889,"4","26","9","d","C","A","D","B",1
"P45","Segment 8",473,778,6942,7188,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",406,909,7225,7379,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",585,876,7418,7535,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",395,688,7575,7755,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",371,700,7772,7992,"4","26","9","d","C","A","D","B",3
"P45","Segment 8",542,780,8028,8474,"4","26","9","d","C","A","D","B",3
"P45","Segment 9",956,514,0,268,"4","29","24","a","D","C","B","A",1
"P45","Segment 9",579,386,498,638,"4","29","24","a","D","C","B","A",1
"P45","Segment 9",352,368,678,885,"4","29","24","a","D","C","B","A",1
"P45","Segment 9",327,376,901,1305,"4","29","24","a","D","C","B","A",1
"P45","Segment 9",400,622,1351,1481,"4","29","24","a","D","C","B","A",3
"P45","Segment 9",416,727,1511,1681,"4","29","24","a","D","C","B","A",3
"P45","Segment 9",530,682,1711,2188,"4","29","24","a","D","C","B","A",3
"P45","Segment 9",525,731,2215,2325,"4","29","24","a","D","C","B","A",3
"P45","Segment 9",1429,771,2611,2671,"4","29","24","a","D","C","B","A",4
"P45","Segment 9",1310,714,2708,2981,"4","29","24","a","D","C","B","A",4
"P45","Segment 9",1288,712,2995,3644,"4","29","24","a","D","C","B","A",4
"P45","Segment 9",349,728,4008,4228,"4","29","24","a","D","C","B","A",3
"P45","Segment 9",377,459,4274,4444,"4","29","24","a","D","C","B","A",1
"P45","Segment 9",489,342,4481,4778,"4","29","24","a","D","C","B","A",1
"P45","Segment 9",1316,360,4848,5137,"4","29","24","a","D","C","B","A",2
"P45","Segment 9",1283,349,5154,5794,"4","29","24","a","D","C","B","A",2
"P45","Segment 9",1287,347,6184,7137,"4","29","24","a","D","C","B","A",2
"P45","Segment 9",1305,770,7191,7384,"4","29","24","a","D","C","B","A",4
"P45","Segment 9",1295,718,7407,7744,"4","29","24","a","D","C","B","A",4
"P45","Segment 9",1298,327,7790,8010,"4","29","24","a","D","C","B","A",2
"P45","Segment 9",1289,360,8034,8264,"4","29","24","a","D","C","B","A",2
"P46","Segment 1",970,574,0,10,"1","3","6","d","A","D","C","B",4
"P46","Segment 1",486,178,504,680,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",395,105,780,1024,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",293,748,1090,1264,"1","3","6","d","A","D","C","B",3
"P46","Segment 1",282,708,1284,1457,"1","3","6","d","A","D","C","B",3
"P46","Segment 1",989,598,1540,1640,"1","3","6","d","A","D","C","B",4
"P46","Segment 1",1327,266,1694,1924,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1247,132,1967,2137,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",405,89,2203,2450,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",405,113,2457,2630,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",521,183,2677,2860,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",383,65,2900,3503,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",480,96,3533,3957,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",468,169,3987,4143,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",1366,566,4217,4430,"1","3","6","d","A","D","C","B",4
"P46","Segment 1",372,104,4523,4600,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",370,149,4606,4876,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",348,733,4943,5540,"1","3","6","d","A","D","C","B",3
"P46","Segment 1",688,745,5586,6110,"1","3","6","d","A","D","C","B",3
"P46","Segment 1",1253,110,6183,6296,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1237,217,6550,6723,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1228,162,6749,6843,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",404,79,6909,7163,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",1339,533,7236,7743,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1341,556,7749,7953,"1","3","6","d","A","D","C","B",4
"P46","Segment 1",981,480,8003,8286,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",335,6,8636,8746,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",426,38,8773,9106,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",392,60,9123,9532,"1","3","6","d","A","D","C","B",1
"P46","Segment 1",1264,146,9652,9989,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1208,160,10036,10159,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1237,130,10339,10439,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1248,182,10462,10589,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1288,176,10679,10772,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1368,533,10949,11186,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1295,222,11239,11392,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1367,611,11476,11642,"1","3","6","d","A","D","C","B",4
"P46","Segment 1",1256,148,11775,11839,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1268,194,11862,11919,"1","3","6","d","A","D","C","B",2
"P46","Segment 1",1237,161,11945,12014,"1","3","6","d","A","D","C","B",2
"P46","Segment 10",980,526,0,66,"1","26","23","c","D","C","A","B",2
"P46","Segment 10",975,569,72,246,"1","26","23","c","D","C","A","B",4
"P46","Segment 10",971,528,252,382,"1","26","23","c","D","C","A","B",2
"P46","Segment 10",514,223,449,679,"1","26","23","c","D","C","A","B",1
"P46","Segment 10",512,267,692,1122,"1","26","23","c","D","C","A","B",1
"P46","Segment 10",486,216,1162,1605,"1","26","23","c","D","C","A","B",1
"P46","Segment 10",1273,61,2015,2095,"1","26","23","c","D","C","A","B",2
"P46","Segment 10",1394,188,2155,2302,"1","26","23","c","D","C","A","B",2
"P46","Segment 10",1530,354,2349,2562,"1","26","23","c","D","C","A","B",2
"P46","Segment 10",1299,223,2629,2812,"1","26","23","c","D","C","A","B",2
"P46","Segment 10",1454,440,2862,2995,"1","26","23","c","D","C","A","B",2
